[BusLocationSystem] Start Crolling
[BusLocationSystem] Url Connetion
[BusLocationSystem] Start Parse
[BusLocationSystem] 169230101 bstopId Find
[BusLocationSystem] 하승빌라 bstopNm Find
[BusLocationSystem] 129.047909 gpsX Find
[BusLocationSystem] 35.1342808 gpsY Find
[BusLocationSystem] 169170201 bstopId Find
[BusLocationSystem] 아르미나아파트 bstopNm Find
[BusLocationSystem] 129.035788858531 gpsX Find
[BusLocationSystem] 35.125520955754 gpsY Find
[BusLocationSystem] 169470101 bstopId Find
[BusLocationSystem] 수정1동 공영주차장 bstopNm Find
[BusLocationSystem] 129.039024117153 gpsX Find
[BusLocationSystem] 35.124840236452 gpsY Find
[BusLocationSystem] 169070201 bstopId Find
[BusLocationSystem] (구)성분도병원 bstopNm Find
[BusLocationSystem] 129.040083141888 gpsX Find
[BusLocationSystem] 35.122443302682 gpsY Find
[BusLocationSystem] 215060201 bstopId Find
[BusLocationSystem] 부산역 bstopNm Find
[BusLocationSystem] 129.04043899757 gpsX Find
[BusLocationSystem] 35.114504768894 gpsY Find
[BusLocationSystem] 169950101 bstopId Find
[BusLocationSystem] 한성기린아파트 bstopNm Find
[BusLocationSystem] 129.056577009501 gpsX Find
[BusLocationSystem] 35.139135669862 gpsY Find
[BusLocationSystem] 169170202 bstopId Find
[BusLocationSystem] 부산서중학교 bstopNm Find
[BusLocationSystem] 129.0378607 gpsX Find
[BusLocationSystem] 35.12547035 gpsY Find
[BusLocationSystem] 169220202 bstopId Find
[BusLocationSystem] 범일초등학교입구 bstopNm Find
[BusLocationSystem] 129.0514351 gpsX Find
[BusLocationSystem] 35.14003167 gpsY Find
[BusLocationSystem] 169470102 bstopId Find
[BusLocationSystem] 한림유치원 bstopNm Find
[BusLocationSystem] 129.0399311 gpsX Find
[BusLocationSystem] 35.12393281 gpsY Find
[BusLocationSystem] 216730101 bstopId Find
[BusLocationSystem] 부산항국제여객터미널 bstopNm Find
[BusLocationSystem] 129.048722803998 gpsX Find
[BusLocationSystem] 35.118235937729 gpsY Find
[BusLocationSystem] 216740101 bstopId Find
[BusLocationSystem] 부산항국제여객터미널입구 bstopNm Find
[BusLocationSystem] 129.048376947494 gpsX Find
[BusLocationSystem] 35.118440042439 gpsY Find
